구분(1),구분(2),구분(3),구분(4),2023.03,2023.04,2023.05,2023.06,2023.07,2023.08
도로변대기,인천광역시,인천광역시,석바위,0.0041,0.0033,0.0028,0.0027,0.0027,0.0028
도로변대기,인천광역시,인천광역시,부평역,0.0042,0.0039,0.0048*,0.003,0.0034*,0.0035
도로변대기,인천광역시,인천광역시,송현,0.0043,0.0036,0.0036,0.0029,0.0028,0.0028
도로변대기,인천광역시,인천광역시,서해,0.0029,0.003,0.0024,0.0028,0.0027,0.0026
도로변대기,인천광역시,인천광역시,남동,0.0049,0.0038,0.0033,0.0028,0.0028,0.0027
도로변대기,인천광역시,인천광역시,중봉,0.0039,0.0036,0.0035,0.0029,0.0032,0.0033
도로변대기,인천광역시,인천광역시,시도평균,0.0041,0.0035,0.0033,0.0028,0.0029,0.003
도로변대기,광주광역시,광주광역시,치평동,0.0032,0.0030*,0.0028,0.0028,0.0027,0.0031
도로변대기,광주광역시,광주광역시,운암동,0.0035,0.003,0.0031,0.0031,0.0029,0.003
도로변대기,광주광역시,광주광역시,시도평균,0.0033,0.003,0.0029,0.0029,0.0028,0.003
도로변대기,대전광역시,대전광역시,대흥동1,0.0036,0.0027,0.0026,0.0025,0.0025,0.0025
도로변대기,대전광역시,대전광역시,월평동,0.0023,0.0023,0.0022,0.0022,0.0023,0.0023
도로변대기,대전광역시,대전광역시,시도평균,0.003,0.0025,0.0024,0.0024,0.0024,0.0024
도로변대기,울산광역시,울산광역시,신정로,0.0031,0.0022,0.0028,0.0027,0.003,0.0028
도로변대기,울산광역시,울산광역시,북부순환도로,0.003,0.0029,0.0028,0.0029,0.0031,0.0028
도로변대기,울산광역시,울산광역시,시도평균,0.0031,0.0026,0.0028,0.0028,0.003,0.0028
도로변대기,세종특별자치시,세종특별자치시,보람동,0.0029,0.0023,0.0025,0.0027,0.0025,0.0027
도로변대기,경기도,수원,경수대로(동수원),0.0025,0.002,0.0023,0.0021,0.0016,0.0017
도로변대기,경기도,성남,성남대로(모란역),0.0022,0.0014,0.0017,0.0014,0.0022,0.0015
도로변대기,경기도,성남,대왕판교로(백현동),0.0028,0.0016,0.0014,0.0012,0.0014,0.0022
도로변대기,경기도,안산,중앙대로(고잔동),0.0031,0.0024,0.0028,0.0028,0.0025,0.0025
도로변대기,경기도,고양,백마로(마두역),0.0029,0.0031,0.0026,0.0029,0.0027,0.0019
도로변대기,경기도,시흥,서해안로,0.0024,0.0028,0.0029,0.0024,0.0021,0.003
도로변대기,경기도,부천,송내대로(중동),0.0031,0.0031,0.003,0.0028,0.0027,0.0029
도로변대기,경기도,남양주,경춘로,0.0028,0.0022,0.002,0.0025,0.0021,0.002
도로변대기,경기도,용인,중부대로(구갈동),0.0015,0.0015,0.0019,0.0016,0.0017,0.0017
도로변대기,경기도,김포,한강로,0.003,0.0023,0.0027,0.0025,0.0028,0.0024
도로변대기,경기도,오산,금암로(신장동),0.0027,0.0023,0.0024,0.0023,0.0022,0.0023
도로변대기,경기도,시도평균,소계,0.0026,0.0022,0.0023,0.0022,0.0022,0.0022
도로변대기,강원도,춘천,온의동,0.0022,0.0016,0.0015,0.0012,0.0014,0.002
도로변대기,충청북도,청주,복대동,0.0025,0.0019,0.0018,0.0017,0.0013,0.0016
도로변대기,충청남도,천안,성성동,0.003,0.0027,0.003,0.0028,0.0024,0.0024
도로변대기,충청남도,당진,복운리,0.0044,0.0029,0.003,0.0031,0.0023,0.0027
도로변대기,충청남도,아산,장재리,0.0031,0.0025,0.0027,0.0029,0.0022,0.0025
도로변대기,충청남도,시도평균,소계,0.0035,0.0027,0.0029,0.0029,0.0023,0.0025
도로변대기,전라북도,전주,서신동,0.0028,0.0021,0.0019,0.0024,0.0023,0.0023
도로변대기,전라북도,익산,금마면,0.0019,0.0018,0.0024,0.0021,0.003,0.0028*
도로변대기,전라북도,시도평균,소계,0.0024,0.0019,0.0022,0.0022,0.0026,0.0025
도로변대기,경상북도,포항,우현동,0.0035,0.0026,0.0028,0.003,0.0028,0.0027
도로변대기,경상남도,창원,삼진로,0.0028,0.0022,0.0018,0.0017,0.0018,0.002
도로변대기,경상남도,창원,반송로,0.0033,0.003,0.0031,0.0029,0.003,0.003
도로변대기,경상남도,김해,김해대로,0.0041,0.0033,0.0033,0.0031,0.0031,0.0032
도로변대기,경상남도,시도평균,소계,0.0034,0.0028,0.0027,0.0026,0.0026,0.0027
도로변대기,제주특별자치도,제주,노형로,0.0016,0.0014,0.0016,0.0014,0.002,0.0018
