0,"태영건설, 워크아웃 '첩첩산중'…주총 후 과제 산적",http://news.tf.co.kr/read/economy/2086704.htm,https://n.news.naver.com/mnews/article/629/0000277124?sid=101,"박종민 법무법인 율촌 고문을 감사위원회 위원 사외이사로, 양세정 <b>상명대</b> 경제금융학부 교수를 감사위원으로 영입했다. 올해 실적 악화로 배당을 하지 않는다고 밝혔으나 주주들의 반발은 없었다. 이와 함께 주주들은... ","Thu, 28 Mar 2024 17:29:00 +0900"
,title,originallink,link,description,pubDate
0,"<b>상명대</b>학교, 국제언어문화교류로 한국 문화 확산에 기여",https://view.asiae.co.kr/article/2024032815562283413,https://n.news.naver.com/mnews/article/277/0005398713?sid=102,"<b>상명대</b>학교 한국언어문화전공이 2022년부터 해외 대학 한국어 및 한국학 전공 학생들과 국제언어문화교류를... 이번 국제언어문화교류에 참여하는 대학은 파키스탄 국립외국어<b>대학교</b>, 튀르키예 국립이스탄불<b>대학교</b>... ","Thu, 28 Mar 2024 16:18:00 +0900"
,title,originallink,link,description,pubDate
0,봄날 맞이한 ‘반려식물’ 생명으로 가득,http://www.jnilbo.com/73162952603,http://www.jnilbo.com/73162952603,권 작가는 전남<b>대학교</b> 예술대학 미술학과 한국화 전공을 졸업하고 동 대학원에서 석사를 수료했다. 개인전을... 정 작가는 <b>상명대</b>학교 서양화 전공을 졸업했다. 10회의 개인전과 다수의 단체전에서 자연을 관찰하고 탐구한... ,"Thu, 28 Mar 2024 15:51:00 +0900"
,title,originallink,link,description,pubDate
0,"<b>상명대</b> 한국언어문화전공, 해외 5개 대학과 언어문화교류 활발",https://www.ggilbo.com/news/articleView.html?idxno=1022078,https://www.ggilbo.com/news/articleView.html?idxno=1022078,다이남<b>대학교</b>로 총 64명의 학생이 참여하고 있다. 참<b>여대</b>학의 확대는 지난해 <b>상명대</b> 한국언어문화전공 이희영 교수와 백석예술<b>대학교</b> 소속 한정희 교수가 공동으로 중앙 유라시아 한국학 국제학술대회에서 '대학 간 국제... ,"Thu, 28 Mar 2024 15:26:00 +0900"
,title,originallink,link,description,pubDate
0,"<b>상명대</b>, 해외 5개 대학과 국제언어문화교류 활발",https://www.yna.co.kr/view/AKR20240328115400063?input=1195m,https://n.news.naver.com/mnews/article/001/0014595737?sid=102,<b>상명대</b>는 2022년 이후 올해까지 매 학기 해외 대학 한국어 및 한국학 전공 학생들과 온라인으로... 이번 국제언어문화교류는 해외 대학 학생들과 <b>상명대</b> 한국언어문화전공 및 글로벌지역학부 학생들이 팀을 이뤄 오는... ,"Thu, 28 Mar 2024 15:03:00 +0900"
,title,originallink,link,description,pubDate
0,"<b>상명대</b> 한국언어문화전공, 해외 5개 대학과 언어문화교류 활발",http://www.dtnews24.com/news/articleView.html?idxno=769106,http://www.dtnews24.com/news/articleView.html?idxno=769106,"다이남<b>대학교</b>로 총 64명의 학생이 참여하고 있다. 참<b>여대</b>학의 확대는, 지난해 <b>상명대</b> 한국언어문화전공 이희영 교수와 백석예술<b>대학교</b> 소속 한정희 교수가 공동으로 중앙 유라시아 한국학 국제학술대회에서 &quot;대학 간 국제... ","Thu, 28 Mar 2024 14:50:00 +0900"
,title,originallink,link,description,pubDate
